MAG	research_category	feature_name	source_type	feature_component_count	components_detected	reconstruction_score_pct	score_ge_50	score_ge_75	quality_habitat	completeness	contamination	score_semantics	completeness_adjustment_factor	completeness_adjusted_score_pct	raw_ge_50	adjusted_ge_50	threshold_flip_50	raw_ge_75	adjusted_ge_75	threshold_flip_75	adjustment_note
S13_0-2_bin3	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	ES	60.57	3.83	multi-gene partial reconstruction	1.65098233448902	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S13_0-2_bin3	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	7	20.5882352941176	FALSE	FALSE	ES	60.57	3.83	multi-gene partial reconstruction	1.65098233448902	33.9908127688915	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S13_0-2_bin3	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	5	17.2413793103448	FALSE	FALSE	ES	60.57	3.83	multi-gene partial reconstruction	1.65098233448902	28.4652126636038	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S13_0-2_bin3	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	3	25	FALSE	FALSE	ES	60.57	3.83	multi-gene partial reconstruction	1.65098233448902	41.2745583622255	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S13_0-2_bin3	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	3	17.6470588235294	FALSE	FALSE	ES	60.57	3.83	multi-gene partial reconstruction	1.65098233448902	29.1349823733356	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S13_0-2_bin3	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	0	0	FALSE	FALSE	ES	60.57	3.83	multi-gene partial reconstruction	1.65098233448902	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S13_0-2_bin3	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	60.57	3.83	multi-gene partial reconstruction	1.65098233448902	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	1	4	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	5.37778972842162	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	2	20	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	26.8889486421081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	12	27.906976744186	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	37.5194632215461	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	22.4074572017568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	4	36.3636363636364	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	48.8889975311057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	14.9383048011711	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	1	12.5	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	16.8055929013176	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	14.9383048011711	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	13.444474321054	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	3	42.8571428571429	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	57.6191756616603	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	2	28.5714285714286	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	38.4127837744402	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	67.2223716052702	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	13	32.5	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	43.6945415434257	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	44.8149144035134	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	11	32.3529411764706	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	43.4968286857631	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	8	27.5862068965517	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	37.0882050235973	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	67.2223716052702	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	5	29.4117647058824	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	39.542571532512	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	3	27.2727272727273	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	36.6667481483293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S15_8-10_bin20	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	ES	74.38	6.238	multi-gene partial reconstruction	1.3444474321054	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	1	12.5	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	17.821499857428	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	2	8	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	11.4057599087539	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	4.59909673740077	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
S1_9-12_bin1	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE	AS	70.14	8.777	multi-gene partial reconstruction	1.42571998859424	0	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sensitivity estimate under random gene loss: min(100, observed gene-set coverage / MAG completeness fraction)
