research_category	feature_name	source_type	habitat	final_clade	final_clade_name	n_unique_MAG_all	mean_score_pct_all	prevalence_ge_50_pct_all	prevalence_ge_75_pct_all	n_unique_MAG_excluding_dual_copy	mean_score_pct_excluding_dual_copy	prevalence_ge_50_pct_excluding_dual_copy	prevalence_ge_75_pct_excluding_dual_copy	mean_score_delta_pct	prevalence_ge_50_delta_pct	prevalence_ge_75_delta_pct	exclusion_effect
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	0	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	0	0	0	6	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	5	0	0	0	5	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	11.1111111111111	0	0	12	11.1111111111111	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	16.6666666666667	5	0	20	16.6666666666667	5	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	1	0	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	0	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	22.2222222222222	33.3333333333333	0	6	22.2222222222222	33.3333333333333	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	1	14.2857142857143	0	0	1	14.2857142857143	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	5	0	0	0	5	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	52.3809523809524	66.6666666666667	16.6666666666667	12	52.3809523809524	66.6666666666667	16.6666666666667	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	53.5714285714286	70	30	20	53.5714285714286	70	30	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	1	57.1428571428571	100	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	57.1428571428571	100	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	11.9047619047619	0	0	6	11.9047619047619	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	1	42.8571428571429	0	0	1	42.8571428571429	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	1	62.5	100	0	1	62.5	100	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	5	12.5	0	0	5	12.5	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	59.375	83.3333333333333	41.6666666666667	12	59.375	83.3333333333333	41.6666666666667	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	79.375	100	90	20	79.375	100	90	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	1	12.5	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	1	12.5	0	0	1	12.5	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	12.5	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	14.5833333333333	0	0	6	14.5833333333333	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	1	25	0	0	1	25	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	1	4	0	0	1	4	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	5	0	0	0	5	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	28.6666666666667	33.3333333333333	0	12	28.6666666666667	33.3333333333333	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	48.8	75	0	20	48.8	75	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	1	8	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	8	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	13.3333333333333	0	0	6	13.3333333333333	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	1	4	0	0	1	4	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	1	25	0	0	1	25	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	5	0	0	0	5	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	6.25	0	0	12	6.25	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	0	0	0	20	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	1	0	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	0	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	4.16666666666667	0	0	6	4.16666666666667	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	1	25	0	0	1	25	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 1	Canonical AioA-associated	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 2	Unknown/uncertain DMSOR	5	0	0	0	5	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	0	0	0	12	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	0	0	0	20	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	AS	Clade 1	Canonical AioA-associated	1	0	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	AS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	0	0	0	0	NA	NA	NA	NA	NA	NA	cell becomes empty; original n=1 was descriptive only
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	0	0	0	6	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	NS	Clade 1	Canonical AioA-associated	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	NS	Clade 2	Unknown/uncertain DMSOR	1	0	0	0	1	0	0	0	0	0	0	unchanged; dual-copy MAG absent from this cell
