MAG	research_category	feature_name	source_type	feature_component_count	components_detected	reconstruction_score_pct	score_ge_50	score_ge_75
SY457BB-8-12_bin15	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	13	36.1111111111111	FALSE	FALSE
SY457BB-8-12_bin16	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	7	87.5	TRUE	TRUE
SY457BB-8-12_bin16	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	14	56	TRUE	FALSE
SY457BB-8-12_bin16	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	18	41.8604651162791	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	2	18.1818181818182	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
SY457BB-8-12_bin16	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
SY457BB-8-12_bin16	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	3	42.8571428571429	FALSE	FALSE
SY457BB-8-12_bin16	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	5	71.4285714285714	TRUE	FALSE
SY457BB-8-12_bin16	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE
SY457BB-8-12_bin16	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	17	42.5	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	15	44.1176470588235	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	7	24.1379310344828	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	5	41.6666666666667	FALSE	FALSE
SY457BB-8-12_bin16	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	10	58.8235294117647	TRUE	FALSE
SY457BB-8-12_bin16	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	7	63.6363636363636	TRUE	FALSE
SY457BB-8-12_bin16	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	5	13.8888888888889	FALSE	FALSE
SY457BB-8-12_bin25	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	5	62.5	TRUE	FALSE
SY457BB-8-12_bin25	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	13	52	TRUE	FALSE
SY457BB-8-12_bin25	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	13	30.2325581395349	FALSE	FALSE
SY457BB-8-12_bin25	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	2	18.1818181818182	FALSE	FALSE
SY457BB-8-12_bin25	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	3	33.3333333333333	FALSE	FALSE
SY457BB-8-12_bin25	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE
SY457BB-8-12_bin25	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
SY457BB-8-12_bin25	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	3	42.8571428571429	FALSE	FALSE
SY457BB-8-12_bin25	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	4	57.1428571428571	TRUE	FALSE
SY457BB-8-12_bin25	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	4	66.6666666666667	TRUE	FALSE
SY457BB-8-12_bin25	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	1	33.3333333333333	FALSE	FALSE
SY457BB-8-12_bin25	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	9	22.5	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	8	23.5294117647059	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	6	20.6896551724138	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	5	41.6666666666667	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	6	35.2941176470588	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	4	36.3636363636364	FALSE	FALSE
SY457BB-8-12_bin25	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	18	50	TRUE	FALSE
SY457BB-8-12_bin4	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	6	75	TRUE	TRUE
SY457BB-8-12_bin4	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	14	56	TRUE	FALSE
SY457BB-8-12_bin4	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	2	6.45161290322581	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	8	18.6046511627907	FALSE	FALSE
SY457BB-8-12_bin4	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	1	9.09090909090909	FALSE	FALSE
SY457BB-8-12_bin4	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
SY457BB-8-12_bin4	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE
SY457BB-8-12_bin4	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY457BB-8-12_bin4	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	3	42.8571428571429	FALSE	FALSE
SY457BB-8-12_bin4	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	4	57.1428571428571	TRUE	FALSE
SY457BB-8-12_bin4	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
SY457BB-8-12_bin4	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	9	22.5	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	2	33.3333333333333	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	7	20.5882352941176	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	8	27.5862068965517	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE
SY457BB-8-12_bin4	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	2	11.7647058823529	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	3	27.2727272727273	FALSE	FALSE
SY457BB-8-12_bin4	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	1	12.5	FALSE	FALSE
SY459WG-0-4_bin26	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	1	2.7027027027027	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	1	5.26315789473684	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	8	18.6046511627907	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	1	9.09090909090909	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	1	100	TRUE	TRUE
SY459WG-0-4_bin26	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
SY459WG-0-4_bin26	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Citrate cycle (TCA cycle, Krebs cycle)	Previous algorithm: distinct-gene set coverage	40	5	12.5	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Previous algorithm: distinct-gene set coverage	6	1	16.6666666666667	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	Previous algorithm: distinct-gene set coverage	34	4	11.7647058823529	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Previous algorithm: distinct-gene set coverage	29	8	27.5862068965517	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Glycolysis, core module involving three-carbon compounds	Previous algorithm: distinct-gene set coverage	12	6	50	TRUE	FALSE
SY459WG-0-4_bin26	Carbon	Incomplete reductive citrate cycle, acetyl-CoA => oxoglutarate	Previous algorithm: distinct-gene set coverage	17	1	5.88235294117647	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	Pyruvate oxidation, pyruvate => acetyl-CoA	Previous algorithm: distinct-gene set coverage	11	2	18.1818181818182	FALSE	FALSE
SY459WG-0-4_bin26	Carbon	TCA /Reductive TCA	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Motility	Flagellar Assembly (partial 36-KO reconstruction)	Previous algorithm: distinct-gene set coverage	36	21	58.3333333333333	TRUE	FALSE
SY459WG-0-4_bin37	Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	8	6	75	TRUE	TRUE
SY459WG-0-4_bin37	Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	25	14	56	TRUE	FALSE
SY459WG-0-4_bin37	Carbon	Acetyl-CoA pathway, CO2 => acetyl-CoA	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Methane oxidation, methanotroph, methane => formaldehyde	Previous algorithm: distinct-gene set coverage	12	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Methanogenesis, CO2 => methane	Previous algorithm: distinct-gene set coverage	37	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Methanogenesis, acetate => methane	Previous algorithm: distinct-gene set coverage	31	1	3.2258064516129	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Methanogenesis, methanethiol => methane	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Methanogenesis, methanol => methane	Previous algorithm: distinct-gene set coverage	19	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Methanogenesis, methylamine/dimethylamine/trimethylamine => methane	Previous algorithm: distinct-gene set coverage	23	1	4.34782608695652	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)	Previous algorithm: distinct-gene set coverage	10	3	30	FALSE	FALSE
SY459WG-0-4_bin37	Carbon	Reductive citrate cycle (Arnon-Buchanan cycle)	Previous algorithm: distinct-gene set coverage	43	11	25.5813953488372	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	Assimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	Complete nitrification, comammox, ammonia => nitrite => nitrate	Previous algorithm: distinct-gene set coverage	6	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	Denitrification, nitrate => nitrogen	Previous algorithm: distinct-gene set coverage	11	2	18.1818181818182	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	Dissimilatory nitrate reduction, nitrate => ammonia	Previous algorithm: distinct-gene set coverage	9	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	Nitrate assimilation	Previous algorithm: distinct-gene set coverage	1	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	Nitrification, ammonia => nitrite	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	Nitrogen fixation, nitrogen => ammonia	Previous algorithm: distinct-gene set coverage	8	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Nitrogen	nitrite + ammonia => nitrogen	Previous algorithm: distinct-gene set coverage	9	1	11.1111111111111	FALSE	FALSE
SY459WG-0-4_bin37	Sulfur	Assimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	10	1	10	FALSE	FALSE
SY459WG-0-4_bin37	Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	7	3	42.8571428571429	FALSE	FALSE
SY459WG-0-4_bin37	Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	7	7	100	TRUE	TRUE
SY459WG-0-4_bin37	Nitrogen	Urea cycle	Previous algorithm: distinct-gene set coverage	6	3	50	TRUE	FALSE
SY459WG-0-4_bin37	Nitrogen	Urea transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	5	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	4	0	0	FALSE	FALSE
SY459WG-0-4_bin37	Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	3	0	0	FALSE	FALSE
