research_category	feature_name	source_type	score_semantics	habitat	final_clade	final_clade_name	n_unique_MAG	completeness_mean	completeness_median	mean_raw_score_pct	mean_completeness_adjusted_score_pct	mean_score_delta_pct	raw_prevalence_ge_50_pct	adjusted_prevalence_ge_50_pct	prevalence_ge_50_delta_pct	raw_prevalence_ge_75_pct	adjusted_prevalence_ge_75_pct	prevalence_ge_75_delta_pct
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	40.4761904761905	48.2947607499555	7.81857027376499	33.3333333333333	41.6666666666667	8.33333333333334	0	8.33333333333333	8.33333333333333
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	35.7142857142857	40.6519046444275	4.93761893014173	5	20	15	0	5	5
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	14.2857142857143	18.2518388727665	3.96612458705215	0	0	0	0	0	0
Sulfur	Dissimilatory sulfate reduction, sulfate => H2S	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	80	81.1441322649356	1.14413226493559	100	100	0	100	100	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Sulfur	Sulfate/thiosulfate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	22.2222222222222	28.4471036146438	6.22488139242161	33.3333333333333	33.3333333333333	0	0	16.6666666666667	16.6666666666667
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	0	0	0	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	11.1111111111111	13.0040207193705	1.89290960825937	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	16.6666666666667	19.3890498949966	2.72238322832999	5	10	5	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Sulfur	Sulfonate transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	57.1428571428571	81.4697136339565	24.3268564910994	100	100	0	0	100	100
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	57.1428571428571	81.4697136339565	24.3268564910994	100	100	0	0	100	100
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	11.9047619047619	14.3749592292041	2.47019732444221	0	0	0	0	0	0
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	14.2857142857143	14.4900236187385	0.204309333024213	0	0	0	0	0	0
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	52.3809523809524	59.9709587345803	7.5900063536279	66.6666666666667	66.6666666666667	0	16.6666666666667	41.6666666666667	25
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	53.5714285714286	58.2605462478781	4.68911767644953	70	70	0	30	45	15
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	42.8571428571429	54.7555166182994	11.8983737611565	0	100	100	0	0	0
Sulfur	Thiosulfate oxidation by SOX complex, thiosulfate => sulfate	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	12.5	17.821499857428	5.321499857428	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	12.5	24.3001555209953	11.8001555209953	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	12.5	17.821499857428	5.321499857428	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	14.5833333333333	21.2120379571643	6.62870462383095	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	62.5	63.3938533319809	0.893853331980928	100	100	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	12.5	18.7139019920927	6.2139019920927	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	59.375	71.516048019614	12.141048019614	83.3333333333333	83.3333333333333	0	41.6666666666667	50	8.33333333333333
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	79.375	86.5563591265238	7.18135912652377	100	100	0	90	95	5
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	25	31.9407180273413	6.94071802734126	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, cobinamide => cobalamin	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	8	11.4057599087539	3.40575990875392	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	8	11.4057599087539	3.40575990875392	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	13.3333333333333	20.8327955566943	7.49946222336098	0	16.6666666666667	16.6666666666667	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	4	4.05720661324678	0.0572066132467794	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	28.6666666666667	36.5396702190021	7.87300355233548	33.3333333333333	50	16.6666666666667	0	8.33333333333333	8.33333333333333
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	48.8	56.1564932452303	7.3564932452303	75	80	5	0	10	10
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	4	5.1105148843746	1.1105148843746	0	0	0	0	0	0
Vitamin B12	Cobalamin biosynthesis, precorrin2 => cobinamide	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	4.16666666666667	4.65081668340961	0.48415001674294	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	25	25.3575413327924	0.357541332792373	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	6.25	6.83354040718381	0.583540407183811	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	0	0	0	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	25	31.9407180273413	6.94071802734126	0	0	0	0	0	0
Vitamin B12	Cobalamin salvage	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 1	Canonical AioA-associated	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 2	Unknown/uncertain DMSOR	1	51.44	51.44	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	AS	Clade 3	IdrA-associated without complete DIRM-like synteny	1	70.14	70.14	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	ES	Clade 3	IdrA-associated without complete DIRM-like synteny	6	70.235	71.215	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 1	Canonical AioA-associated	1	98.59	98.59	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 2	Unknown/uncertain DMSOR	5	69.596	65.87	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 3	IdrA-associated without complete DIRM-like synteny	12	78.9958333333333	82.715	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	IS	Clade 4	IdrA-associated with DIRM-like synteny	20	89.293	95.11	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 1	Canonical AioA-associated	1	78.27	78.27	0	0	0	0	0	0	0	0	0
Vitamin B12	Vitamin B12 transport system	Previous algorithm: distinct-gene set coverage	multi-gene partial reconstruction	NS	Clade 2	Unknown/uncertain DMSOR	1	79.77	79.77	0	0	0	0	0	0	0	0	0
